Vulnerabilidad;Descripción;Solución;Dirección IP;Puerto;Nombre;Protocolo;Severidad;Explotable;cve;bid;Puntaje cvss;Nombre del plug-in;Información adicional;xref;Dirección mac;Sistema operativo;
The remote service encrypts traffic using a protocol with known weaknesses.;The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws. An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.  NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC&apos.S definition of &apos.strong cryptography&apos..;Consult the application&apos.s documentation to disable SSL 2.0 and 3.0. Use TLS 1.1 (with approved cipher suites) or higher instead.;10.1.4.138;443;;tcp;Medium;False;;;;SSL Version 2 and 3 Protocol Detection;http://www.schneier.com/paper-ssl.pdf http://support.microsoft.com/kb/187498 http://www.nessus.org/u?247c4540 https://www.openssl.org/~bodo/ssl-poodle.pdf http://www.nessus.org/u?5d15ba70 https://www.imperialviolet.org/2014/10/14/poodle.html https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00;;;CISCO IOS 12.0;
The X.509 certificate chain used by this service contains certificates with RSA keys shorter than 2048 bits.;At least one of the X.509 certificates sent by the remote host has a key that is shorter than 2048 bits. According to industry standards set by the Certification Authority/Browser (CA/B) Forum, certificates issued after January 1, 2014 must be at least 2048 bits.  Some browser SSL implementations may reject keys less than 2048 bits after January 1, 2014. Additionally, some SSL certificate vendors may revoke certificates less than 2048 bits before January 1, 2014.  Note that Nessus will not flag root certificates with RSA keys less than 2048 bits if they were issued prior to December 31, 2010, as the standard considers them exempt.;Replace the certificate in the chain with the RSA key less than 2048 bits in length with a longer key, and reissue any certificates signed by the old certificate.;10.1.4.138;443;;tcp;Low;False;;;;SSL Certificate Chain Contains RSA Keys Less Than 2048 bits;https://www.cabforum.org/Baseline_Requirements_V1.pdf;;;CISCO IOS 12.0;
The SSL certificate chain for this service ends in an unrecognized self-signed certificate.;The X.509 certificate chain for this service is not signed by a recognized certificate authority.  If the remote host is a public host in production, this nullifies the use of SSL as anyone could establish a man-in-the-middle attack against the remote host.   Note that this plugin does not check for certificate chains that end in a certificate that is not self-signed, but is signed by an unrecognized certificate authority.;Purchase or generate a proper certificate for this service.;10.1.4.138;443;;tcp;Medium;False;;;;SSL Self-Signed Certificate;;;;CISCO IOS 12.0;
The SSL certificate for this service cannot be trusted.;The server&apos.s X.509 certificate does not have a signature from a known public certificate authority.  This situation can occur in three different ways, each of which results in a break in the chain below which certificates cannot be trusted.   First, the top of the certificate chain sent by the server might not be descended from a known public certificate authority.  This can occur either when the top of the chain is an unrecognized, self-signed certificate, or when intermediate certificates are missing that would connect the top of the certificate chain to a known public certificate authority.   Second, the certificate chain may contain a certificate that is not valid at the time of the scan.  This can occur either when the scan occurs before one of the certificate&apos.s &apos.notBefore&apos. dates, or after one of the certificate&apos.s &apos.notAfter&apos. dates.   Third, the certificate chain may contain a signature that either didn&apos.t match the certificate&apos.s information, or could not be verified.  Bad signatures can be fixed by getting the certificate with the bad signature to be re-signed by its issuer.  Signatures that could not be verified are the result of the certificate&apos.s issuer using a signing algorithm that Nessus either does not support or does not recognize.   If the remote host is a public host in production, any break in the chain makes it more difficult for users to verify the authenticity and identity of the web server. This could make it easier to carry out man-in-the-middle attacks against the remote host.;Purchase or generate a proper certificate for this service.;10.1.4.138;443;;tcp;Medium;False;;;;SSL Certificate Cannot Be Trusted;;;;CISCO IOS 12.0;
The remote server&apos.s SSL certificate has already expired.;This plugin checks expiry dates of certificates associated with SSL- enabled services on the target and reports whether any have already expired.;Purchase or generate a new SSL certificate to replace the existing one.;10.1.4.138;443;;tcp;Medium;False;;;;SSL Certificate Expiry;;;;CISCO IOS 12.0;
The remote Telnet server transmits traffic in cleartext.;The remote host is running a Telnet server over an unencrypted channel.  Using Telnet over an unencrypted channel is not recommended as logins, passwords, and commands are transferred in cleartext. This allows a remote, man-in-the-middle attacker to eavesdrop on a Telnet session to obtain credentials or other sensitive information and to modify traffic exchanged between a client and server.  SSH is preferred over Telnet since it protects credentials from eavesdropping and can tunnel additional data streams such as an X11 session.;Disable the Telnet service and use SSH instead.;10.1.4.138;23;;tcp;Medium;False;;;;Unencrypted Telnet Server;;;;CISCO IOS 12.0;
The SSL certificate chain for this service ends in an unrecognized self-signed certificate.;The X.509 certificate chain for this service is not signed by a recognized certificate authority.  If the remote host is a public host in production, this nullifies the use of SSL as anyone could establish a man-in-the-middle attack against the remote host.   Note that this plugin does not check for certificate chains that end in a certificate that is not self-signed, but is signed by an unrecognized certificate authority.;Purchase or generate a proper certificate for this service.;10.1.4.137;443;;tcp;Medium;False;;;;SSL Self-Signed Certificate;;;2c:23:3a:65:26:fb 2c:23:3a:65:26:dd 2c:23:3a:65:26:e3 2c:23:3a:65:26:d6 2c:23:3a:65:26:f5 2c:23:3a:65:26:ee 2c:23:3a:65:26:ec 2c:23:3a:65:26:e1 2c:23:3a:65:26:f8 2c:23:3a:65:26:f7 2c:23:3a:65:26:ef 2c:23:3a:65:26:d8 2c:23:3a:65:26:f0 2c:23:3a:65:26:f1 2c:23:3a:65:26:e5 2c:23:3a:65:26:df 2c:23:3a:65:26:f2 2c:23:3a:65:26:d2 2c:23:3a:65:26:d5 2c:23:3a:65:26:ea 2c:23:3a:65:26:db 2c:23:3a:65:26:cd 2c:23:3a:65:26:e2 2c:23:3a:65:26:f4 2c:23:3a:65:26:e7 2c:23:3a:65:26:e9 2c:23:3a:65:26:d3 2c:23:3a:65:26:d9 2c:23:3a:65:26:fa 2c:23:3a:65:26:e8 2c:23:3a:65:26:bd 2c:23:3a:65:26:da 00:00:00:00:00:00 2c:23:3a:65:26:fd 2c:23:3a:65:26:f6 2c:23:3a:65:26:d4 2c:23:3a:65:26:ed 2c:23:3a:65:26:cb 2c:23:3a:65:26:fe 2c:23:3a:65:26:cc 2c:23:3a:65:26:cf 2c:23:3a:65:26:f9 2c:23:3a:65:26:dc 2c:23:3a:65:26:e6 2c:23:3a:65:26:f3 2c:23:3a:65:26:eb 2c:23:3a:65:26:e0 2c:23:3a:65:26:ce 2c:23:3a:65:26:de 2c:23:3a:65:26:d0 2c:23:3a:65:26:d7 2c:23:3a:65:26:fc 2c:23:3a:65:26:d1 2c:23:3a:65:26:e4 2c:23:3a:65:26:ac;Microsoft Windows Vista;
The SSL certificate for this service cannot be trusted.;The server&apos.s X.509 certificate does not have a signature from a known public certificate authority.  This situation can occur in three different ways, each of which results in a break in the chain below which certificates cannot be trusted.   First, the top of the certificate chain sent by the server might not be descended from a known public certificate authority.  This can occur either when the top of the chain is an unrecognized, self-signed certificate, or when intermediate certificates are missing that would connect the top of the certificate chain to a known public certificate authority.   Second, the certificate chain may contain a certificate that is not valid at the time of the scan.  This can occur either when the scan occurs before one of the certificate&apos.s &apos.notBefore&apos. dates, or after one of the certificate&apos.s &apos.notAfter&apos. dates.   Third, the certificate chain may contain a signature that either didn&apos.t match the certificate&apos.s information, or could not be verified.  Bad signatures can be fixed by getting the certificate with the bad signature to be re-signed by its issuer.  Signatures that could not be verified are the result of the certificate&apos.s issuer using a signing algorithm that Nessus either does not support or does not recognize.   If the remote host is a public host in production, any break in the chain makes it more difficult for users to verify the authenticity and identity of the web server. This could make it easier to carry out man-in-the-middle attacks against the remote host.;Purchase or generate a proper certificate for this service.;10.1.4.137;443;;tcp;Medium;False;;;;SSL Certificate Cannot Be Trusted;;;2c:23:3a:65:26:fb 2c:23:3a:65:26:dd 2c:23:3a:65:26:e3 2c:23:3a:65:26:d6 2c:23:3a:65:26:f5 2c:23:3a:65:26:ee 2c:23:3a:65:26:ec 2c:23:3a:65:26:e1 2c:23:3a:65:26:f8 2c:23:3a:65:26:f7 2c:23:3a:65:26:ef 2c:23:3a:65:26:d8 2c:23:3a:65:26:f0 2c:23:3a:65:26:f1 2c:23:3a:65:26:e5 2c:23:3a:65:26:df 2c:23:3a:65:26:f2 2c:23:3a:65:26:d2 2c:23:3a:65:26:d5 2c:23:3a:65:26:ea 2c:23:3a:65:26:db 2c:23:3a:65:26:cd 2c:23:3a:65:26:e2 2c:23:3a:65:26:f4 2c:23:3a:65:26:e7 2c:23:3a:65:26:e9 2c:23:3a:65:26:d3 2c:23:3a:65:26:d9 2c:23:3a:65:26:fa 2c:23:3a:65:26:e8 2c:23:3a:65:26:bd 2c:23:3a:65:26:da 00:00:00:00:00:00 2c:23:3a:65:26:fd 2c:23:3a:65:26:f6 2c:23:3a:65:26:d4 2c:23:3a:65:26:ed 2c:23:3a:65:26:cb 2c:23:3a:65:26:fe 2c:23:3a:65:26:cc 2c:23:3a:65:26:cf 2c:23:3a:65:26:f9 2c:23:3a:65:26:dc 2c:23:3a:65:26:e6 2c:23:3a:65:26:f3 2c:23:3a:65:26:eb 2c:23:3a:65:26:e0 2c:23:3a:65:26:ce 2c:23:3a:65:26:de 2c:23:3a:65:26:d0 2c:23:3a:65:26:d7 2c:23:3a:65:26:fc 2c:23:3a:65:26:d1 2c:23:3a:65:26:e4 2c:23:3a:65:26:ac;Microsoft Windows Vista;
The remote Telnet server transmits traffic in cleartext.;The remote host is running a Telnet server over an unencrypted channel.  Using Telnet over an unencrypted channel is not recommended as logins, passwords, and commands are transferred in cleartext. This allows a remote, man-in-the-middle attacker to eavesdrop on a Telnet session to obtain credentials or other sensitive information and to modify traffic exchanged between a client and server.  SSH is preferred over Telnet since it protects credentials from eavesdropping and can tunnel additional data streams such as an X11 session.;Disable the Telnet service and use SSH instead.;10.1.4.137;23;;tcp;Medium;False;;;;Unencrypted Telnet Server;;;2c:23:3a:65:26:fb 2c:23:3a:65:26:dd 2c:23:3a:65:26:e3 2c:23:3a:65:26:d6 2c:23:3a:65:26:f5 2c:23:3a:65:26:ee 2c:23:3a:65:26:ec 2c:23:3a:65:26:e1 2c:23:3a:65:26:f8 2c:23:3a:65:26:f7 2c:23:3a:65:26:ef 2c:23:3a:65:26:d8 2c:23:3a:65:26:f0 2c:23:3a:65:26:f1 2c:23:3a:65:26:e5 2c:23:3a:65:26:df 2c:23:3a:65:26:f2 2c:23:3a:65:26:d2 2c:23:3a:65:26:d5 2c:23:3a:65:26:ea 2c:23:3a:65:26:db 2c:23:3a:65:26:cd 2c:23:3a:65:26:e2 2c:23:3a:65:26:f4 2c:23:3a:65:26:e7 2c:23:3a:65:26:e9 2c:23:3a:65:26:d3 2c:23:3a:65:26:d9 2c:23:3a:65:26:fa 2c:23:3a:65:26:e8 2c:23:3a:65:26:bd 2c:23:3a:65:26:da 00:00:00:00:00:00 2c:23:3a:65:26:fd 2c:23:3a:65:26:f6 2c:23:3a:65:26:d4 2c:23:3a:65:26:ed 2c:23:3a:65:26:cb 2c:23:3a:65:26:fe 2c:23:3a:65:26:cc 2c:23:3a:65:26:cf 2c:23:3a:65:26:f9 2c:23:3a:65:26:dc 2c:23:3a:65:26:e6 2c:23:3a:65:26:f3 2c:23:3a:65:26:eb 2c:23:3a:65:26:e0 2c:23:3a:65:26:ce 2c:23:3a:65:26:de 2c:23:3a:65:26:d0 2c:23:3a:65:26:d7 2c:23:3a:65:26:fc 2c:23:3a:65:26:d1 2c:23:3a:65:26:e4 2c:23:3a:65:26:ac;Microsoft Windows Vista;
The community name of the remote SNMP server can be guessed.;It is possible to obtain the default community name of the remote SNMP server.  An attacker may use this information to gain more knowledge about the remote host, or to change the configuration of the remote system (if the default community allows such modifications).;Disable the SNMP service on the remote host if you do not use it. Either filter incoming UDP packets going to this port, or change the default community string.;10.1.4.137;161;;udp;High;False;CVE-1999-0517;2112;7.1;SNMP Agent Default Community Name (public);;OSVDB:209;2c:23:3a:65:26:fb 2c:23:3a:65:26:dd 2c:23:3a:65:26:e3 2c:23:3a:65:26:d6 2c:23:3a:65:26:f5 2c:23:3a:65:26:ee 2c:23:3a:65:26:ec 2c:23:3a:65:26:e1 2c:23:3a:65:26:f8 2c:23:3a:65:26:f7 2c:23:3a:65:26:ef 2c:23:3a:65:26:d8 2c:23:3a:65:26:f0 2c:23:3a:65:26:f1 2c:23:3a:65:26:e5 2c:23:3a:65:26:df 2c:23:3a:65:26:f2 2c:23:3a:65:26:d2 2c:23:3a:65:26:d5 2c:23:3a:65:26:ea 2c:23:3a:65:26:db 2c:23:3a:65:26:cd 2c:23:3a:65:26:e2 2c:23:3a:65:26:f4 2c:23:3a:65:26:e7 2c:23:3a:65:26:e9 2c:23:3a:65:26:d3 2c:23:3a:65:26:d9 2c:23:3a:65:26:fa 2c:23:3a:65:26:e8 2c:23:3a:65:26:bd 2c:23:3a:65:26:da 00:00:00:00:00:00 2c:23:3a:65:26:fd 2c:23:3a:65:26:f6 2c:23:3a:65:26:d4 2c:23:3a:65:26:ed 2c:23:3a:65:26:cb 2c:23:3a:65:26:fe 2c:23:3a:65:26:cc 2c:23:3a:65:26:cf 2c:23:3a:65:26:f9 2c:23:3a:65:26:dc 2c:23:3a:65:26:e6 2c:23:3a:65:26:f3 2c:23:3a:65:26:eb 2c:23:3a:65:26:e0 2c:23:3a:65:26:ce 2c:23:3a:65:26:de 2c:23:3a:65:26:d0 2c:23:3a:65:26:d7 2c:23:3a:65:26:fc 2c:23:3a:65:26:d1 2c:23:3a:65:26:e4 2c:23:3a:65:26:ac;Microsoft Windows Vista;
The remote Telnet server transmits traffic in cleartext.;The remote host is running a Telnet server over an unencrypted channel.  Using Telnet over an unencrypted channel is not recommended as logins, passwords, and commands are transferred in cleartext. This allows a remote, man-in-the-middle attacker to eavesdrop on a Telnet session to obtain credentials or other sensitive information and to modify traffic exchanged between a client and server.  SSH is preferred over Telnet since it protects credentials from eavesdropping and can tunnel additional data streams such as an X11 session.;Disable the Telnet service and use SSH instead.;10.1.4.135;23;;tcp;Medium;False;;;;Unencrypted Telnet Server;;;;AIX 4.3.2 AIX 5.2 CatalystOS 6.3 VAX/VMS 7.1;
The remote host supports a set of weak ciphers.;The remote host supports EXPORT_RSA cipher suites with keys less than or equal to 512 bits. An attacker can factor a 512-bit RSA modulus in a short amount of time.  A man-in-the middle attacker may be able to downgrade the session to use EXPORT_RSA cipher suites (e.g. CVE-2015-0204). Thus, it is recommended to remove support for weak cipher suites.;Reconfigure the service to remove support for EXPORT_RSA cipher suites.;10.1.4.124;443;;tcp;Medium;True;CVE-2015-0204;71936;4.1;SSL/TLS EXPORT_RSA &lt.= 512-bit Cipher Suites Supported (FREAK);https://www.smacktls.com/#freak https://www.openssl.org/news/secadv/20150108.txt http://www.nessus.org/u?b78da2c4;OSVDB:116794 CERT:243585;;HP Switch;
It is possible to obtain sensitive information from the remote host with SSL/TLS-enabled services.;The remote host is affected by a man-in-the-middle (MitM) information disclosure vulnerability known as POODLE. The vulnerability is due to the way SSL 3.0 handles padding bytes when decrypting messages encrypted using block ciphers in cipher block chaining (CBC) mode. MitM attackers can decrypt a selected byte of a cipher text in as few as 256 tries if they are able to force a victim application to repeatedly send the same data over newly created SSL 3.0 connections.  As long as a client and service both support SSLv3, a connection can be &apos.rolled back&apos. to SSLv3, even if TLSv1 or newer is supported by the client and service.  The TLS Fallback SCSV mechanism prevents &apos.version rollback&apos. attacks without impacting legacy clients. however, it can only protect connections when the client and service support the mechanism. Sites that cannot disable SSLv3 immediately should enable this mechanism.  This is a vulnerability in the SSLv3 specification, not in any particular SSL implementation. Disabling SSLv3 is the only way to completely mitigate the vulnerability.;Disable SSLv3.  Services that must support SSLv3 should enable the TLS Fallback SCSV mechanism until SSLv3 can be disabled.;10.1.4.124;443;;tcp;Medium;True;CVE-2014-3566;70574;3.7;SSLv3 Padding Oracle On Downgraded Legacy Encryption Vulnerability (POODLE);https://www.imperialviolet.org/2014/10/14/poodle.html https://www.openssl.org/~bodo/ssl-poodle.pdf https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00;OSVDB:113251 CERT:577193;;HP Switch;
The remote service supports the use of weak SSL ciphers.;The remote host supports the use of SSL ciphers that offer weak encryption.   Note: This is considerably easier to exploit if the attacker is on the same physical network.;Reconfigure the affected application, if possible to avoid the use of weak ciphers.;10.1.4.124;443;;tcp;Medium;False;;;;SSL Weak Cipher Suites Supported;http://www.openssl.org/docs/apps/ciphers.html;CWE:326 CWE:327 CWE:720 CWE:753 CWE:803 CWE:928 CWE:934;;HP Switch;
The remote service supports the use of the RC4 cipher.;The remote host supports the use of RC4 in one or more cipher suites. The RC4 cipher is flawed in its generation of a pseudo-random stream of bytes so that a wide variety of small biases are introduced into the stream, decreasing its randomness.  If plaintext is repeatedly encrypted (e.g., HTTP cookies), and an attacker is able to obtain many (i.e., tens of millions) ciphertexts, the attacker may be able to derive the plaintext.;Reconfigure the affected application, if possible, to avoid use of RC4 ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser and web server support.;10.1.4.124;443;;tcp;Low;False;CVE-2013-2566 CVE-2015-2808;58796 73684;2.3;SSL RC4 Cipher Suites Supported (Bar Mitzvah);http://www.nessus.org/u?217a3666 http://cr.yp.to/talks/2013.03.12/slides.pdf http://www.isg.rhul.ac.uk/tls/ http://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf;OSVDB:91162 OSVDB:117855;;HP Switch;
The remote service encrypts traffic using a protocol with known weaknesses.;The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws. An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.  NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC&apos.S definition of &apos.strong cryptography&apos..;Consult the application&apos.s documentation to disable SSL 2.0 and 3.0. Use TLS 1.1 (with approved cipher suites) or higher instead.;10.1.4.124;443;;tcp;Medium;False;;;;SSL Version 2 and 3 Protocol Detection;http://www.schneier.com/paper-ssl.pdf http://support.microsoft.com/kb/187498 http://www.nessus.org/u?247c4540 https://www.openssl.org/~bodo/ssl-poodle.pdf http://www.nessus.org/u?5d15ba70 https://www.imperialviolet.org/2014/10/14/poodle.html https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00;;;HP Switch;
An SSL certificate in the certificate chain has been signed using a weak hash algorithm.;The remote service uses an SSL certificate chain that has been signed using a cryptographically weak hashing algorithm (e.g. MD2, MD4, MD5, or SHA1). These signature algorithms are known to be vulnerable to collision attacks. An attacker can exploit this to generate another certificate with the same digital signature, allowing an attacker to masquerade as the affected service.  Note that this plugin reports all SSL certificate chains signed with SHA-1 that expire after January 1, 2017 as vulnerable. This is in accordance with Google&apos.s gradual sunsetting of the SHA-1 cryptographic hash algorithm.  Note that certificates in the chain that are contained in the Nessus CA database have been ignored.;Contact the Certificate Authority to have the certificate reissued.;10.1.4.124;443;;tcp;Medium;True;CVE-2004-2761;11849 33065;3.5;SSL Certificate Signed Using Weak Hashing Algorithm;http://tools.ietf.org/html/rfc3279 http://www.phreedom.org/research/rogue-ca/ http://technet.microsoft.com/en-us/security/advisory/961509;OSVDB:45106 OSVDB:45108 OSVDB:45127 CERT:836068 CWE:310;;HP Switch;
The SSL certificate chain for this service ends in an unrecognized self-signed certificate.;The X.509 certificate chain for this service is not signed by a recognized certificate authority.  If the remote host is a public host in production, this nullifies the use of SSL as anyone could establish a man-in-the-middle attack against the remote host.   Note that this plugin does not check for certificate chains that end in a certificate that is not self-signed, but is signed by an unrecognized certificate authority.;Purchase or generate a proper certificate for this service.;10.1.4.124;443;;tcp;Medium;False;;;;SSL Self-Signed Certificate;;;;HP Switch;
